Sample,CqH1,CqH2,CqH3,CqH4,CqH_CV,CqD1,CqD2,CqD3,CqD4,CqD_CV,CqC1,CqC2,CqC3,CqC4,CqC_CV,CqA1,CqA2,CqA3,CqA4,CqA_CV,CqH_avg,CqD_avg,CqC_avg,CqA_avg,CqH_scaled,CqD_scaled,CqC_scaled,CqA_scaled,SH_D,SH_C,SH_A,SH_T,%D,%C,%A
125.3,19.52,19.12,,,1.463989195,27.39,27.09,,,0.7787519617,40,40,,,0,34.3,33.87,,,0.8920519757,19.32,27.24,40,34.085,19.32,27.24,38.77,34.085,0.130972409,0.000005776933712,0.0007595182892,0.1317377042,0.9941907654,0.00004385178676,0.005765382765
125.4,19.32,18.79,,,1.966762498,27,26.67,,,0.8695555722,40,40,,,0,33.45,35.01,,,3.222572535,19.055,26.835,40,34.23,19.055,26.835,38.77,34.23,0.1443191675,0.000004807556926,0.0005716312172,0.1448956062,0.996021696,0.00003317945278,0.003945124576
125.5,20.12,18.32,,,6.62222792,24.46,24.97,,,1.459131938,40,40,,,0,35.91,36.49,,,1.132933517,19.22,24.715,40,36.2,19.22,24.715,38.77,36.2,0.7033598196,0.000005390069743,0.0001635900163,0.7035287997,0.9997598107,0.000007661477037,0.0002325278175
125.6,19.41,18.94,,,1.733195239,25.69,25.81,,,0.3295254903,40,40,,,0,33.15,32.28,,,1.880430688,19.175,25.75,40,32.715,19.175,25.75,38.77,32.715,0.3327094679,0.000005224539715,0.001775415393,0.3344901078,0.9946765543,0.00001561941472,0.005307826304
126.1,17.65,17.59,,,0.2407855101,26.21,26.82,,,1.626758954,40,40,,,0,35.06,33.83,,,2.52501478,17.62,26.515,40,34.445,17.62,26.515,38.77,34.445,0.06663088317,0.000001778059916,0.0001821446607,0.06681480589,0.997247276,0.00002661176505,0.002726112248
126.3,19.48,18.53,,,3.534603747,25.22,26,,,2.153624714,40,40,,,0,40,39.81,,,0.336675325,19.005,25.61,40,39.905,19.005,25.61,38.77,39.905,0.325862406,0.000004643793888,0.00001080734991,0.3258778572,0.9999525861,0.00001425010563,0.00003316380561
126.6,18.54,18.91,,,1.397220342,26.67,25.71,,,2.591914891,40,40,,,0,38.11,40,,,3.421922459,18.725,26.19,40,39.055,18.725,26.19,38.77,39.055,0.1795347261,0.000003824586932,0.00001604376567,0.1795545945,0.9998893465,0.00002130041252,0.00008935313362
127.1,18.63,18.12,,,1.962582087,26.99,27.13,,,0.365834994,40,40,,,0,27.1,28.88,,,4.496784818,18.375,27.06,40,27.99,18.375,27.06,38.77,27.99,0.07707115525,0.000003000710088,0.02696762583,0.1040417818,0.7407711971,0.00002884139464,0.2591999615
127.2,21.16,18.98,,,7.680581878,23.13,24.06,,,2.787070593,40,40,,,0,31.96,31.51,,,1.002672291,20.07,23.595,40,31.735,20.07,23.595,38.77,31.735,2.755539535,0.000009715605699,0.006512252374,2.762061503,0.9976387318,0.000003517519682,0.002357750675
127.3,21.55,21,,,1.82800813,25.21,24.53,,,1.933384042,40,40,,,0,28.08,27.73,,,0.8868925763,21.275,24.87,40,27.905,21.275,24.87,38.77,27.905,2.625031666,0.00002239809208,0.2135095233,2.838563588,0.9247746563,0.000007890643062,0.07521745301
127.4,17.95,15.45,,,10.58543086,24.82,24.27,,,1.584472315,40,40,,,0,33.65,32.97,,,1.443508289,16.7,24.545,40,33.31,16.7,24.545,38.77,33.31,0.1379612324,0.0000009397207044,0.0002114160207,0.1381735881,0.9984631235,0.000006801015427,0.001530075491
127.5,21.2,21.15,,,0.1669673627,22.65,23.03,,,1.176447359,40,40,,,0,31.88,32.04,,,0.3539958855,21.175,22.84,40,31.96,21.175,22.84,38.77,31.96,10.00281965,0.00002089815886,0.01198498842,10.01482553,0.9988011886,0.000002086722209,0.001196724634
127.6,17.94,17.85,,,0.3556278866,25.71,26.12,,,1.118710323,40,40,,,0,28.1,28.52,,,1.049045737,17.895,25.915,40,28.31,17.895,25.915,38.77,28.31,0.1222015785,0.000002151441989,0.01548883371,0.1376925637,0.8874958477,0.00001562496864,0.1124885273
131.1,20.15,20.05,,,0.3517944185,26.83,26.09,,,1.977547309,40,40,,,0,35.31,33.2,,,4.355554834,20.1,26.46,40,34.255,20.1,26.46,38.77,34.255,0.3861771817,0.000009919751227,0.001159221783,0.3873463232,0.9969816635,0.00002560951436,0.002992726957
131.2,20.72,19.8,,,3.210948858,25.65,26.05,,,1.0941691,40,40,,,0,40,35.65,,,8.131961661,20.26,25.85,40,37.825,20.26,25.85,38.77,37.825,0.658536279,0.00001108321046,0.0001090571762,0.6586564194,0.9998175978,0.00001682699831,0.0001655752118
131.4,19.02,19.04,,,0.07431495336,24.28,24.45,,,0.4933640583,40,40,,,0,36.77,36.95,,,0.3453044509,19.03,24.365,40,36.86,19.03,24.365,38.77,36.86,0.7858548799,0.000004724965975,0.00009075724403,0.7859503621,0.9998785137,0.000006011786753,0.0001154745241
131.5,21.8,21.25,,,1.806776909,23.84,23.94,,,0.2959844208,40,40,,,0,40,40,,,0,21.525,23.89,40,40,21.525,23.89,38.77,40,6.157457762,0.00002663597046,0.00005803860325,6.157542437,0.9999862486,0.000004325746958,0.000009425611573
132.1,17.47,17.61,,,0.5643953784,27.23,26.51,,,1.89474091,40,40,,,0,28.68,27.69,,,2.483717273,17.54,26.87,40,28.185,17.54,26.87,38.77,28.185,0.04928644815,0.00000168214718,0.01320632006,0.06249445035,0.7886531983,0.00002691674494,0.2113198849
132.2,19,18.91,,,0.3357404923,27.08,26.55,,,1.397600574,40,40,,,0,31.02,29.46,,,3.647773078,18.955,26.815,40,30.24,18.955,26.815,38.77,30.24,0.136534252,0.00000448560922,0.008474666587,0.1450134042,0.9415284936,0.00003093237654,0.05844057407
132.3,19.9,19.22,,,2.458244434,27.94,27.14,,,2.0540502,40,40,,,0,27.22,28.41,,,3.025191694,19.56,27.54,40,27.815,19.56,27.54,38.77,27.815,0.1256371325,0.000006822516319,0.06922189877,0.1948658538,0.6447365204,0.0000350113485,0.3552284683
132.4,18.27,18.02,,,0.9742446696,28,28.22,,,0.5534097896,40,40,,,0,30.96,31.57,,,1.379610224,18.145,28.11,40,31.265,18.145,28.11,38.77,31.265,0.03173755558,0.000002558510121,0.002375377175,0.03411549126,0.9302974808,0.00007499555265,0.06962752366
132.6,20.55,20.01,,,1.882828707,26.82,26.96,,,0.3681478221,40,40,,,0,27.3,27.55,,,0.6445822983,20.28,26.89,40,27.425,20.28,26.89,38.77,27.425,0.3247350077,0.00001123792631,0.1494124555,0.4741587011,0.6848656514,0.00002370076998,0.3151106478
133.1,19.07,19.47,,,1.467787818,23.45,22.56,,,2.73560111,40,40,,,0,37.26,39.78,,,4.625932213,19.27,23.005,40,38.52,19.27,23.005,38.77,38.52,2.382266521,0.000005580150142,0.00003391709951,2.382306018,0.9999834206,0.00000234233138,0.00001423708762
133.2,19.74,25.41,,,17.75989125,26.42,25.75,,,1.816222133,40,40,,,0,40,36.22,,,7.013549286,22.575,26.085,40,38.11,22.575,26.085,38.77,38.11,2.784338909,0.00005515057187,0.0004453947971,2.784839455,0.9998202606,0.00001980386043,0.0001599355382
133.3,18.01,18.32,,,1.20673329,25.97,24.84,,,3.145170883,40,40,,,0,34.43,33.36,,,2.232200194,18.165,25.405,40,33.895,18.165,25.405,38.77,33.895,0.2098361032,0.000002594225591,0.0003890848227,0.2102277823,0.9981368826,0.0000123400702,0.001850777373
133.4,18.7,18.72,,,0.0755859734,25.39,25.95,,,1.542578097,40,40,,,0,40,40,,,0,18.71,25.67,40,40,18.71,25.67,38.77,40,0.2547819231,0.000003785027915,0.00000824740866,0.2547939555,0.9999527758,0.00001485525003,0.00003236893372
133.6,19.96,19.93,,,0.1063585031,25.57,25.73,,,0.4410802534,40,40,,,0,35.97,33.75,,,4.503089656,19.945,25.65,40,34.86,19.945,25.65,38.77,34.86,0.608080751,0.000008909249708,0.0006845162095,0.6087741765,0.998860948,0.00001463473658,0.00112441729
134.1,18.1,17.78,,,1.261282999,26.77,26.42,,,0.9305785802,40,40,,,0,38.96,35.82,,,5.938259676,17.94,26.595,40,37.39,17.94,26.595,38.77,37.39,0.07869058405,0.000002219606511,0.00002952655008,0.07872233021,0.9995967325,0.00002819538631,0.0003750721048
134.2,19.33,19.04,,,1.068860915,25.37,25.61,,,0.6657733522,40,40,,,0,40,40,,,0,19.185,25.49,40,40,19.185,25.49,38.77,40,0.4011836807,0.000005260879262,0.00001146322356,0.4012004048,0.9999583148,0.00001311284635,0.00002857231305
134.3,20.92,20.34,,,1.987988042,25.57,25.82,,,0.6879809118,36.9,40,,,5.700990954,40,40,,,0,20.63,25.695,38.45,40,20.63,25.695,37.22,40,0.9475899656,0.00004194142402,0.00003121009611,0.9476631171,0.9999228085,0.00004425773597,0.00003293374571
134.4,19.14,19.37,,,0.8446354696,24.51,24.86,,,1.002582027,40,40,,,0,40,40,,,0,19.255,24.685,40,40,19.255,24.685,38.77,40,0.7357741145,0.000005522432732,0.00001203313702,0.7357916701,0.9999761406,0.000007505429807,0.00001635400007
134.5,18.75,18.85,,,0.3761206283,25.39,26.64,,,3.397591684,40,40,,,0,40,40,,,0,18.8,26.015,40,40,18.8,26.015,38.77,40,0.2135039737,0.000004028670853,0.00000877829586,0.2135167807,0.9999400189,0.00001886816971,0.00004111290847
134.6,19.1,19.15,,,0.184864518,26.3,25.64,,,1.797036872,40,39.98,,,0.0353641801,34.04,32.82,,,2.58052729,19.125,25.97,39.99,33.43,19.125,25.97,38.76,33.43,0.2759224648,0.000005081674401,0.001044749168,0.2769722956,0.9962096179,0.00001834722996,0.003772034911
135.1,21.77,21.12,,,2.143247413,28.36,28.43,,,0.1743175724,40,40,,,0,40,40,,,0,21.445,28.395,40,40,21.445,28.395,38.77,40,0.2565540715,0.00002519916354,0.00005490786441,0.2566341785,0.9996878552,0.00009819098796,0.0002139538261
135.2,17.51,18.11,,,2.382167708,26.17,27.26,,,2.885069779,40,40,,,0,40,40,,,0,17.81,26.715,40,40,17.81,26.715,38.77,40,0.06617063004,0.000002028346237,0.000004419676868,0.06617707807,0.9999025641,0.000030650284,0.00006678561516
135.4,19.84,19.21,,,2.281573737,23.09,24.43,,,3.987891779,35.66,37.84,,,4.194538185,40,38.04,,,3.551843391,19.525,23.76,36.75,39.02,19.525,23.76,35.52,39.02,1.684516811,0.00006335137118,0.00002861978433,1.684608782,0.999945405,0.00003760598416,0.00001698897965
135.5,19.53,19.4,,,0.4722521529,23.1,23.66,,,1.693668937,40,40,,,0,36.82,40,,,5.8542035,19.465,23.38,40,38.41,19.465,23.38,38.77,38.41,2.102833796,0.000006387732688,0.00004190181685,2.102882085,0.9999770365,0.000003037608591,0.00001992589939
136.1,17.32,17.02,,,1.235480689,25.97,25.99,,,0.05443470217,40,40,,,0,40,37.87,,,3.868338112,17.17,25.98,40,38.935,17.17,25.98,38.77,38.935,0.07067456098,0.000001301616045,0.000005933736634,0.07068179633,0.9998976349,0.00001841515231,0.00008394999763
136.2,18.5,18.27,,,0.8846046216,26.04,26.55,,,1.371456392,40,40,,,0,40,40,,,0,18.385,26.295,40,40,18.385,26.295,38.77,40,0.1318833941,0.000003021581677,0.000006583893025,0.1318929996,0.9999271722,0.0000229093408,0.00004991844181
136.3,18.36,18.55,,,0.7279885583,26.95,27.69,,,1.915296552,40,40,,,0,40,40,,,0,18.455,27.32,40,40,18.455,27.32,38.77,40,0.06803093967,0.000003171804697,0.000006911222351,0.06804102269,0.9998518096,0.00004661606443,0.0001015743456
136.4,19.24,19.24,,,0,26.58,25.87,,,1.914378702,40,40,,,0,40,40,,,0,19.24,26.225,40,40,19.24,26.225,38.77,40,0.2504049222,0.000005465312313,0.00001190867415,0.2504222961,0.9999306212,0.00002182438384,0.0000475543685
136.5,22.14,21.62,21.75,20.86,2.482324685,24.55,24.69,23.93,24,1.578780752,40,40,40,40,0,40,40,40,40,0,21.5925,24.2925,40,40,21.5925,24.2925,38.77,40,4.881534836,0.00002791181316,0.00006081860814,4.881623566,0.9999818236,0.000005717731567,0.00001245868456
136.6,20.28,20.24,,,0.1396064721,23.22,22.67,,,1.694960687,40,40,,,0,33.89,31.72,,,4.677401967,20.26,22.945,40,32.805,20.26,22.945,38.77,32.805,4.932553936,0.00001108321046,0.003538545844,4.936103565,0.9992808844,0.000002245335884,0.0007168702596
137.1,16.06,15.88,,,0.7969894841,25.74,25.05,,,1.921258827,40,40,,,0,40,34.77,,,9.892118405,15.97,25.395,40,37.385,15.97,25.395,38.77,37.385,0.04614553358,0.0000005665612906,0.000007562907087,0.04615366304,0.9998238608,0.00001227554333,0.000163863637
137.2,18.21,19.15,,,3.558246115,25.97,26.56,,,1.588399014,40,40,,,0,40,40,,,0,18.68,26.265,40,40,18.68,26.265,38.77,40,0.1652056378,0.000003707133167,0.000008077679444,0.1652174227,0.9999286709,0.00002243790702,0.00004889120841
137.5,20.65,20.19,,,1.592894806,25.28,24.66,,,1.755731695,40,40,,,0,40,40,,,0,20.42,24.97,40,40,20.42,24.97,38.77,40,1.354100508,0.00001238312849,0.00002698229008,1.354139873,0.9999709296,0.000009144645055,0.0000199257777
138.2,23.25,21.25,,,6.356016011,25.29,24.42,,,2.475087104,40,40,,,0,34.24,30.82,,,7.434076826,22.25,24.855,40,32.53,22.25,24.855,38.77,32.53,5.213798496,0.00004402661253,0.017008177,5.2308507,0.9967400707,0.000008416721305,0.003251512607
138.3,18.76,19.13,,,1.380995033,26.25,26.11,,,0.3781319685,40,40,,,0,35.29,33.26,,,4.187970141,18.945,26.18,40,34.275,18.945,26.18,38.77,34.275,0.2105646014,0.000004454624854,0.0005134005015,0.2110824565,0.997546669,0.00002110371903,0.002432227244
138.4,40,36.65,,,6.180842053,40,40,,,0,40,40,,,0,40,40,,,0,38.325,40,40,40,38.325,40,38.77,40,9.933725123,3.039292174,6.622483416,19.59550071,0.506939081,0.1551015317,0.3379593873
138.5,21.67,20.86,,,2.693423432,26.17,26.64,,,1.258625969,40,40,,,0,31.24,33.28,,,4.471474996,21.265,26.405,40,32.26,21.265,26.405,38.77,32.26,0.8995870677,0.00002224337716,0.01036146871,0.9099707798,0.988588961,0.0000244440565,0.01138659498
138.6,19.36,19.1,,,0.95604661,25.48,24.05,,,4.083031282,40,40,,,0,33.25,35.04,,,3.70690039,19.23,24.765,40,34.145,19.23,24.765,38.77,34.145,0.6841264083,0.000005427560643,0.0006845162095,0.6848163521,0.9989925127,0.000007925571033,0.0009995617181
139.1,17.33,16.96,,,1.525981388,26.19,26.17,,,0.05401885265,40,40,,,0,23.83,28.39,,,12.34931797,17.145,26.18,40,26.11,17.145,26.18,38.77,26.11,0.06046880281,0.000001279255061,0.04231674077,0.1027868228,0.5882933351,0.0000124457107,0.4116942192
139.2,17.08,19.03,,,7.636988221,25.29,25.76,,,1.302018363,40,40,,,0,40,40,,,0,18.055,25.525,40,40,18.055,25.525,38.77,40,0.1789135832,0.000002403778463,0.000005237727106,0.1789212247,0.9999572912,0.00001343484244,0.00002927392832
139.3,17.96,17.39,,,2.280344358,26.02,24.71,,,3.65192148,40,40,,,0,33.53,32.66,,,1.858839401,17.675,25.365,40,33.095,17.675,25.365,38.77,33.095,0.1536090186,0.00000184715373,0.0004823514507,0.1540932172,0.9968577552,0.00001198724878,0.003130257511
139.4,23.27,23.52,,,0.7556174195,26.44,26.67,,,0.6124442089,40,40,,,0,40,40,,,0,23.395,26.555,40,40,23.395,26.555,38.77,40,3.548808747,0.00009736315007,0.0002121500039,3.54911826,0.9999127915,0.00002743305321,0.00005977541135
139.5,21.69,21.49,,,0.6550317565,26.59,26.49,,,0.2664305882,40,40,,,0,40,40,,,0,21.59,26.54,40,40,21.59,26.54,38.77,40,1.026216286,0.00002786348756,0.00006071330879,1.026304863,0.9999136935,0.0000271493282,0.00005915718709
139.6,20.25,19.19,,,3.800878236,25.67,24.98,,,1.926569315,40,40,,,0,34.23,37.2,,,5.880182389,19.72,25.325,40,35.715,19.72,25.325,38.77,35.715,0.651724812,0.000007622709733,0.0003237958972,0.6520562306,0.9994917331,0.00001169026439,0.0004965766478
140.1,19.43,18.6,,,3.086503436,26.85,25.91,,,2.519637507,40,40,,,0,40,40,,,0,19.015,26.38,40,40,19.015,26.38,38.77,40,0.1924205551,0.000004676094029,0.00001018900237,0.1924354202,0.9999227528,0.00002429954956,0.00005294764528
140.2,21.21,20.99,,,0.7372677339,24.93,24.7,,,0.6553881107,40,36.07,,,7.306243329,35.9,40,,,7.639361799,21.1,24.815,38.035,37.95,21.1,24.815,36.805,37.95,2.415521722,0.00007745593806,0.0001790155245,2.415778193,0.9998938348,0.00003206252059,0.00007410263283
140.3,21.04,20.76,,,0.9473200896,26.6,26.31,,,0.7751312287,40,40,,,0,40,33.26,,,13.01091921,20.9,26.455,40,36.63,20.9,26.455,38.77,36.63,0.6747078379,0.00001727129004,0.0003890848227,0.675114194,0.9993980928,0.00002558276835,0.0005763244591
140.4,18.55,17.98,,,2.206684179,25.4,23.97,,,4.096263711,40,40,,,0,33.2,33.96,,,1.600360791,18.265,24.685,40,33.58,18.265,24.685,38.77,33.58,0.3704459141,0.000002780422145,0.0005187662794,0.3709674608,0.9985940904,0.000007495056679,0.001398414509
140.5,20.92,21.62,,,2.327102712,26.58,24.91,,,4.586787044,40,40,,,0,40,40,,,0,21.27,25.745,40,40,21.27,25.745,38.77,40,1.426356714,0.00002232060057,0.00004863560284,1.42642767,0.999950256,0.00001564790213,0.00003409608764
140.6,21.75,21.31,,,1.445085851,23,23.3,,,0.9163370815,39.65,40,,,0.6214372214,32.67,32.05,,,1.354778135,21.53,23.15,39.825,32.36,21.53,23.15,38.595,32.36,10.31974077,0.00003017546171,0.01161692724,10.33138788,0.9988726488,0.000002920755862,0.001124430461
151.6,18.62,18.94,,,1.204867785,24.62,24.66,,,0.1147900619,40,40,,,0,31.02,31.61,,,1.33224653,18.78,24.64,40,31.315,18.78,24.64,38.77,31.315,0.5461370078,0.000003973206951,0.003563158377,0.5497041394,0.9935108155,0.00000722790073,0.006481956604
168.6,22.71,21.63,,,3.444633846,33.6,31.86,,,3.759137792,40,40,,,0,27.13,27.6,,,1.214471724,22.17,32.73,40,27.365,22.17,32.73,38.77,27.365,0.02101167269,0.00004165171344,0.577291675,0.5983449994,0.03511631703,0.00006961153429,0.9648140714
312.1,19.46,18.85,,,2.25181486,25.73,25.12,,,1.696500045,40,40,,,0,34.22,34.99,,,1.573391769,19.155,25.425,40,34.605,19.155,25.425,38.77,34.605,0.4110354773,0.000005152611933,0.0004724248013,0.4115130548,0.9988394599,0.00001252113845,0.00114801899
312.2,20.17,22.69,,,8.315021412,25.97,24.81,,,3.230578441,40,40,,,0,40,40,,,0,21.43,25.39,40,40,21.43,25.39,38.77,40,2.038255385,0.00002493851993,0.00005433993351,2.038334663,0.9999611063,0.00001223475241,0.00002665898514
312.4,20.56,21.32,,,2.566385643,24.8,23.84,,,2.791210978,40,40,,,0,36.12,33.62,,,5.069592638,20.94,24.32,40,34.87,20.94,24.32,38.77,34.87,3.046884531,0.00001775685209,0.001354872046,3.048257159,0.9995497004,0.0000058252474,0.000444474326
312.6,17.19,16.51,,,2.853606001,26.02,25.33,,,1.900306442,40,40,,,0,40,37.67,,,4.242458607,16.85,25.675,40,38.835,16.85,25.675,38.77,38.835,0.06994354971,0.000001042685406,0.000005094501183,0.0699496869,0.9999122628,0.00001490621977,0.0000728309362
313.1,18.27,17.6,,,2.641547496,27.37,26.6,,,2.017684719,40,40,,,0,40,40,,,0,17.935,26.985,40,40,17.935,26.985,38.77,40,0.05984335321,0.000002211927256,0.000004819691801,0.05985038483,0.9998825134,0.00003695761126,0.00008052900269
313.2,19.26,18.83,,,1.596513079,25.41,25.53,,,0.3331480712,40,40,,,0,40,40,,,0,19.045,25.47,40,40,19.045,25.47,38.77,40,0.3691642686,0.000004774348704,0.00001040309497,0.369179446,0.9999588887,0.00001293232534,0.00002817896575
313.3,18.81,18.95,,,0.5243376555,23.87,23.37,,,1.49683908,40,40,,,0,34.4,38.54,,,8.026931928,18.88,23.62,40,36.47,18.88,23.62,38.77,36.47,1.187012252,0.000004258377771,0.0001071836392,1.187123694,0.9999061243,0.000003587139059,0.00009028851811
313.5,20.76,19.6,,,4.064637593,26.2,26.53,,,0.8850568473,40,40,,,0,40,40,,,0,20.18,26.365,40,40,20.18,26.365,38.77,40,0.4359802921,0.00001048535601,0.00002284712764,0.4360136246,0.9999235517,0.00002404823018,0.00005240003146
313.6,20.38,19.99,,,1.366220682,27.02,26.87,,,0.3936389578,40,40,,,0,40,40,,,0,20.185,26.945,40,40,20.185,26.945,38.77,40,0.292667576,0.00001052175852,0.00002292644713,0.2927010242,0.9998857257,0.00003594711892,0.00007832718451
315.1,20.29,18.53,,,6.411684363,25,23.79,,,3.507272823,36.57,40,,,6.335056182,40,40,,,0,19.41,24.395,38.285,40,19.41,24.395,37.055,40,1.001619689,0.00002018629085,0.0000133979549,1.001653273,0.9999664712,0.00002015297249,0.00001337584098
315.3,20,20.49,,,1.711446396,25.47,26.38,,,2.482033446,38.31,40,,,3.051999643,40,40,,,0,20.245,25.925,39.155,40,20.245,25.925,37.925,40,0.6187098153,0.000019702461,0.00002390003615,0.6187534178,0.9999295317,0.00003184218533,0.00003862610768
315.4,19.03,18.94,,,0.3352099568,25.56,25.33,,,0.6391611699,40,40,,,0,40,40,,,0,18.985,25.445,40,40,18.985,25.445,38.77,40,0.3603160511,0.000004579861405,0.00000997931573,0.3603306103,0.9999595949,0.00001271016471,0.00002769488754
315.5,19.1,19.12,,,0.07400384942,25.2,25.04,,,0.4503864848,40,35.73,,,7.97397585,40,40,,,0,19.11,25.12,37.865,40,19.11,25.12,36.635,40,0.492206231,0.00002193714601,0.00001088252097,0.4922390506,0.9999333258,0.00004456604161,0.00002210820323
316.1,19.41,19.41,18.87,17.82,3.970599205,25.15,25.49,26.47,25.67,2.178833122,40,40,40,40,0,40,40,40,40,0,18.8775,25.695,40,40,18.8775,25.695,38.77,40,0.2812324211,0.000004251004955,0.000009262752048,0.2812459349,0.9999519504,0.00001511490275,0.00003293470553
316.2,18.38,20.51,,,7.745628408,26.86,27.13,,,0.7072377511,40,40,,,0,40,40,,,0,19.445,26.995,40,40,19.445,26.995,38.77,40,0.1692625635,0.000006299790884,0.0000137269661,0.1692825902,0.9998816963,0.00003721464136,0.00008108905993
316.3,19.85,19.54,,,1.112988587,26.23,25.89,,,0.9225491389,40,40,,,0,40,37.26,,,5.01546099,19.695,26.06,40,38.63,19.695,26.06,38.77,38.63,0.3848411101,0.000007491756142,0.00004219326704,0.3848907952,0.9998709114,0.00001946462798,0.0001096239961
316.4,17.62,19.71,,,7.917777512,25.49,25.98,,,1.346346698,40,40,,,0,40,39.93,,,0.1238520573,18.665,25.735,40,39.965,18.665,25.735,38.77,39.965,0.2360778883,0.000003668789015,0.000008190439647,0.2360897476,0.9999497681,0.00001553980659,0.00003469205983
316.5,19.07,18.68,,,1.461041826,26.01,26.59,,,1.559398985,40,40,,,0,40,40,,,0,18.875,26.3,40,40,18.875,26.3,38.77,40,0.1845821343,0.000004243644903,0.000009246714821,0.1845956247,0.9999269194,0.00002298887046,0.00005009173342
316.6,19.6,19.45,,,0.5432318421,26.16,25.93,,,0.6244367812,40,40,,,0,40,35.6,,,8.230872585,19.525,26.045,40,37.8,19.525,26.045,38.77,37.8,0.3456382594,0.000006658992616,0.00006666884808,0.3457115873,0.999787893,0.00001926169924,0.0001928452807
317.1,20.14,18.04,,,7.778545,25.11,24.33,,,2.231162174,40,40,,,0,40,38.11,,,3.421922459,19.09,24.72,40,39.055,19.09,24.72,38.77,39.055,0.6405285699,0.00000492561525,0.00002066247108,0.6405541579,0.9999600532,0.000007689615607,0.00003225718048
317.2,21.36,21.1,,,0.865980985,25.44,24.54,,,2.546603053,40,40,,,0,40,35.49,,,8.448937828,21.23,24.99,40,37.745,21.23,24.99,38.77,37.745,2.341340608,0.00002171024257,0.0002258061384,2.341588124,0.9998942955,0.000009271588949,0.00009643290213
317.3,22.5,22.44,,,0.1888135597,24.84,24.55,,,0.8303744343,40,40,,,0,40,40,,,0,22.47,24.695,40,40,22.47,24.695,38.77,40,6.784934209,0.00005127927431,0.000111735274,6.785097224,0.9999759746,0.000007557632945,0.0000164677484
317.4,19.62,19.82,,,0.7171468369,24.47,24.75,,,0.8045099502,40,40,,,0,38.79,40,,,2.171847202,19.72,24.61,40,39.395,19.72,24.61,38.77,39.395,1.069795341,0.000007622709733,0.00002526276938,1.069828227,0.999969261,0.000007125171631,0.0000236138557
317.5,20.57,19.95,,,2.163900318,24.73,23.95,,,2.265995437,40,40,,,0,40,40,,,0,20.26,24.34,40,40,20.26,24.34,38.77,40,1.875577434,0.00001108321046,0.0000241498261,1.875612667,0.9999812152,0.000005909114741,0.00001287570004
317.6,19.27,18.78,,,1.821194864,27.1,27.02,,,0.209048568,40,40,,,0,36.86,40,,,5.777557359,19.025,27.06,40,38.43,19.025,27.06,38.77,38.43,0.1209376056,0.000004708618835,0.00003046204506,0.1209727763,0.9997092679,0.0000389229625,0.0002518090929
318.1,17.91,16.88,,,4.186950185,26.32,25.56,,,2.07170838,40,40,,,0,40,40,,,0,17.395,25.94,40,40,17.395,25.94,38.77,40,0.08492510025,0.00000152129922,0.000003314843811,0.0849299364,0.9999430573,0.00001791240267,0.00003903033432
318.2,19.44,18.92,,,1.917077822,26.74,25.67,,,2.887251501,40,40,,,0,40,40,,,0,19.18,26.205,40,40,19.18,26.205,38.77,40,0.2435575864,0.000005242678003,0.00001142356382,0.2435742526,0.9999315763,0.00002152394166,0.00004689971825
318.3,21.38,21.35,,,0.09928950824,26.89,27.1,,,0.5500738064,40,40,,,0,40,40,,,0,21.365,26.995,40,40,21.365,26.995,38.77,40,0.6405285699,0.00002383986135,0.00005194600499,0.6406043557,0.9998816963,0.00003721464136,0.00008108905993
318.4,18.75,19.26,,,1.897524117,24.74,25.32,,,1.638521507,40,40,,,0,40,39.53,,,0.8357605612,19.005,25.03,40,39.765,19.005,25.03,38.77,39.765,0.4871151728,0.000004643793888,0.00001190867415,0.4871317253,0.9999660206,0.000009532932566,0.00002444651731
318.5,19.77,20.29,,,1.835724045,22.7,23.93,,,3.730393913,40,40,,,0,40,40,,,0,20.03,23.315,40,40,20.03,23.315,38.77,40,3.254271969,0.00000944993195,0.00002059098436,3.25430201,0.9999907689,0.000002903827586,0.000006327312061
318.6,21.01,21.16,,,0.5030401574,26.27,26.62,,,0.9358569613,40,40,,,0,40,40,,,0,21.085,26.445,40,40,21.085,26.445,38.77,40,0.7723543634,0.00001963429566,0.00004278226309,0.7724167799,0.9999191932,0.00002541930234,0.00005538753715
319.1,18.72,19.62,,,3.319750146,26.97,26.25,,,1.913253974,40,40,,,0,40,40,,,0,19.17,26.61,40,40,19.17,26.61,38.77,40,0.1826729379,0.00000520646418,0.0000113446555,0.182689489,0.999909403,0.00002849898048,0.00006209801979
319.2,21.77,22.31,,,1.73247578,21.9,21.72,,,0.5835819377,40,40,,,0,36.13,34.49,,,3.284211615,22.04,21.81,40,35.31,22.04,21.81,38.77,35.31,37.20268459,0.0000380626457,0.002140809778,37.20486346,0.9999414358,0.000001023055648,0.00005754112712
319.4,18.71,18.7,,,0.03780308908,24.47,25.2,,,2.078469701,40,40,,,0,36.34,36.76,,,0.812544044,18.705,24.835,40,36.55,18.705,24.835,38.77,36.55,0.4529220953,0.000003771932714,0.00008981851067,0.4530156857,0.9997934057,0.000008326273973,0.0001982679927
319.5,19.64,19.81,,,0.609420293,25.06,24.85,,,0.5950407696,40,40,,,0,40,40,,,0,19.725,24.955,40,40,19.725,24.955,38.77,40,0.845182515,0.000007649173864,0.00001666721202,0.8452068314,0.9999712303,0.000009050061571,0.00001971968446
